X,Y,OBJECTID,County,PSC_NUMBER,SCHOOL_NAME,STREET,CITY,STATE,ZIP,Grades,School_Type
-8543772.9807,4772845.2723,183,Baltimore County,03.098,Milford Mill Academy,3800 WASHINGTON AVE,BALTIMORE,MD,21244,9-12,High
-8528374.0223,4787929.7558,184,Baltimore County,03.133,Dulaney High,255 PADONIA ROAD,TIMONIUM,MD,21093,9-12,High
-8527932.2465,4789812.3803,185,Baltimore County,03.193,Warren Elementary,900 BOSLEY ROAD,COCKEYSVILLE,MD,21030,PreK-5,Elementary
-8532577.0527,4781145.8406,186,Baltimore County,03.189,Riderwood Elementary,1711 LANDRAKE ROAD,BALTIMORE,MD,21204,K-5,Elementary
-8546810.1394,4808108.8406,187,Baltimore County,03.178,Fifth District Elementary,3725 MOUNT CARMEL ROAD,UPPERCO,MD,21155,K-5,Elementary
-8552674.4467,4788528.0081,188,Baltimore County,03.127,Franklin Middle,10 COCKEYSMILL ROAD,REISTERSTOWN,MD,21136,6-8,Middle
-8520014.997,4779086.0768,189,Baltimore County,03.137,Harford Hills Elementary,8902 OLD HARFORD ROAD,BALTIMORE,MD,21234,PreK-5,Elementary
-8523971.5266,4775781.4209,190,Baltimore County,03.186,Halstead Academy,1111 HALSTEAD ROAD,BALTIMORE,MD,21234,PreK-5,Elementary
-8527409.3756,4781527.0111,191,Baltimore County,03.168,Hampton Elementary,1115 CHARMUTH ROAD,LUTHERVILLE,MD,21093,PreK-5,Elementary
-8521777.2228,4778225.5118,192,Baltimore County,03.162,Oakleigh Elementary,1901 WHITE OAK AVENUE,BALTIMORE,MD,21234,PreK-5,Elementary
-8517259.2326,4762920.7337,193,Baltimore County,03.174,Berkshire Elementary,7431 POPLAR AVE,BALTIMORE,MD,21224,PreK-5,Elementary
-8518247.0094,4778098.8361,194,Baltimore County,03.188,Carney Elementary,3131 EAST JOPPA RD,BALTIMORE,MD,21234,PreK-5,Elementary
-8518604.8706,4793170.8759,195,Baltimore County,03.161,Carroll Manor Elementary,4434 CARROLL MANOR RD,BALDWIN,MD,21013,K-5,Elementary
-8523043.2412,4779833.9285,196,Baltimore County,03.134,Loch Raven High,1212 COWPENS AVENUE,BALTIMORE,MD,21286,9-12,High
-8524641.5976,4777713.3803,197,Baltimore County,03.154,Loch Raven Technical Academy,8101 LASALLE ROAD,BALTIMORE,MD,21286,6-8,Middle
-8514199.7875,4760932.9405,198,Baltimore County,03.172,Battle Monument Special,7801 E COLLINGHAM DRIVE,BALTIMORE,MD,21222,Sp.Ed,Special Ed.
-8514441.9307,4760874.9651,199,Baltimore County,03.173,Charlesmont Elementary,7800 W. COLLINGHAM DRIVE,BALTIMORE,MD,21222,PreK-5,Elementary
-8516167.8502,4759673.2746,200,Baltimore County,03.156,Grange Elementary,2000 CHURCH ROAD,BALTIMORE,MD,21222,PreK-5,Elementary
-8517972.7164,4761323.97,201,Baltimore County,03.155,Norwood Elementary,1700 DELVALE AVENUE,BALTIMORE,MD,21222,PreK-3,Elementary
-8513992.4999,4760193.639,202,Baltimore County,03.153,Bear Creek Elementary,1601 MELBOURNE ROAD,BALTIMORE,MD,21222,PreK-5,Elementary
-8533270.3059,4755627.3335,203,Baltimore County,03.184,Riverview Elementary,3298 KESSLER ROAD,BALTIMORE,MD,21227,PreK-5,Elementary
-8517749.5258,4759965.9356,204,Baltimore County,03.140,Dundalk High/Sollers Point Technical High,1901 DELVALE AVENUE,BALTIMORE,MD,21222,9-12,High
-8514623.7712,4759711.2293,205,Baltimore County,03.145,Patapsco High & Center for Arts,8100 WISE AVENUE,BALTIMORE,MD,21222,9-12,High
-8514435.9301,4758985.2503,206,Baltimore County,03.157,Sandy Plains Elementary,8330 KAVANAUGH ROAD,BALTIMORE,MD,21222,PreK-5,Elementary
-8504037.1061,4771047.9501,207,Baltimore County,03.135,Chase Elementary,11701 EASTERN AVENUE,BALTIMORE,MD,21220,PreK-5,Elementary
-8517981.1554,4763943.2146,208,Baltimore County,03.151,Colgate Elementary,401 51ST STREET,BALTIMORE,MD,21224,K-5,Elementary
-8517269.3942,4771924.2786,209,Baltimore County,03.165,Overlea High,5401 KENWOOD AVENUE,BALTIMORE,MD,21206,9-12,High
-8518290.59,4770639.7459,210,Baltimore County,03.191,McCormick Elementary,5101 HAZELWOOD AVE,BALTIMORE,MD,21206,PreK-5,Elementary
-8532715.7837,4756797.5097,211,Baltimore County,03.149,Lansdowne High,3800 HOLLINS FERRY ROAD,BALTIMORE,MD,21227,9-12,High
-8508700.6119,4765542.1503,212,Baltimore County,03.192,Middleborough Elementary,313 WEST ROAD,BALTIMORE,MD,21221,PreK-5,Elementary
-8512074.8993,4769383.2718,213,Baltimore County,03.182,Orems Elementary,711 HIGH VILLA ROAD,BALTIMORE,MD,21221,PreK-5,Elementary
-8510106.2131,4771417.7737,214,Baltimore County,03.175,Glenmar Elementary,9700 COMMUNITY DRIVE,BALTIMORE,MD,21220,PreK-5,Elementary
-8508950.151,4768498.6276,215,Baltimore County,03.152,Hawthorne Elementary,125 KINGSTON ROAD,BALTIMORE,MD,21220,PreK-5,Elementary
-8512610.9938,4765239.7537,216,Baltimore County,03.163,Sussex Elementary,515 SOUTH WOODWARD DRIVE,BALTIMORE,MD,21221,PreK-5,Elementary
-8519067.0868,4779946.743,217,Baltimore County,03.001,Pine Grove Middle,9200 OLD HARFORD ROAD,BALTIMORE,MD,21234,6-8,Middle
-8503804.8034,4768979.0433,218,Baltimore County,03.179,Seneca Elementary,545 CARROLLWOOD ROAD,BALTIMORE,MD,21220,PreK-5,Elementary
-8510921.1523,4765913.542,219,Baltimore County,03.129,Deep Creek Elementary,1101 EAST HOMBERG AVENUE,BALTIMORE,MD,21221,K-5,Elementary
-8530418.2281,4764671.2579,220,Baltimore City,30.061,Furman L. Templeton Elementary # 125,1200 N PENNSYLVANIA AVE,BALTIMORE,MD,21217,PK-5,Elementary
-8446710.8098,4770284.288,221,Kent,14.002,Galena Elementary,114 SOUTH MAIN STREET,GALENA,MD,21635,PreK-5,Elementary
-8535316.0129,4760102.6108,222,Baltimore City,30.085,Violetville PK-8 #226,1207 PINE HEIGHTS AVE,BALTIMORE,MD,21229,PK-8,PreK-8
-8523628.4891,4657912.2484,223,Calvert,04.004,Calvert Elementary,1450 DARES BEACH ROAD,PRINCE FREDERICK,MD,20678,PreK-5,Elementary
-8570756.7236,4799526.2297,224,Carroll,06.042,Westminster High,1225 WASHINGTON RD,WESTMINSTER,MD,21157,9-12,High
-8448313.3395,4814747.6136,225,Cecil,07.041,Leeds Elementary,615 DEAVER RD,ELKTON,MD,21921,PreK-5,Elementary
-8452852.9308,4805893.8934,226,Cecil,07.040,North East High,300 IRISHTOWN RD,NORTH EAST,MD,21901,9-12,High
-8846051.8918,4777813.6812,227,Garrett,11.012,Crellin Elementary,115 KENDALL DRIVE,OAKLAND,MD,21550,K-5,Elementary
-8503245.5459,4806007.0166,228,Harford,12.043,Forest Hill Elementary,2407 ROCKS RD,FOREST HILL,MD,21050,K-5,Elementary
-8498280.2424,4797162.6123,229,Harford,12.022,Homestead/Wakefield Elementary,900 S. MAIN STREET,BEL AIR,MD,21014,PreK-5,Elementary
-8492839.7829,4801689.6035,230,Harford,12.012,Prospect Mill Elementary,101 PROSPECT MILL RD.,BEL AIR,MD,21015,PreK-5,Elementary
-8557929.695,4723433.7129,231,Prince George's,16.108,Greenbelt Elementary,66 RIDGE ROAD,GREENBELT,MD,20770,PreK-5,Elementary
-8564643.439,4727737.39,232,Prince George's,16.042,Duckworth (James E.) Regional School,11201 EVANS TRAIL,BELTSVILLE,MD,20705,K-12,Special Ed.
-8569496.4034,4720793.7942,233,Prince George's,16.071,Langley Park-McCormick Elementary,8201 15TH AVENUE,HYATTSVILLE,MD,20783,PreK-6,Elementary
-8558510.7511,4716512.6133,234,Prince George's,16.100,Brent (Margaret) Regional School,5816 LAMONT TERRACE,NEW CARROLLTON,MD,20784,K-8,Special Ed.
-8556374.1209,4748323.1141,235,Howard,13.030,Atholton Elementary,6700 SENECA DRIVE,COLUMBIA,MD,21046,PreK-5,Elementary
-8545474.5334,4766813.7125,236,Baltimore County,03.125,Chadwick Elementary,1918 WINDER ROAD,BALTIMORE,MD,21244,PreK-5,Elementary
-8554351.5524,4751049.505,237,Howard,13.022,Stevens Forest Elementary,6045 STEVENS FOREST RD,COLUMBIA,MD,21045,PreK-5,Elementary
-8546309.6043,4755005.4412,238,Howard,13.071,Bonnie Branch Middle,4979 ILCHESTER ROAD,ELLICOTT CITY,MD,21043,6-8,Middle
-8513135.2105,4760236.8659,239,Baltimore County,03.116,Battle Grove Elementary,7828 ST PATRICIA LANE,BALTIMORE,MD,21222,PreK-5,Elementary
-8534003.8106,4799600.324,240,Baltimore County,03.117,Sparks Elementary,601 BELFAST ROAD,SPARKS,MD,21152,K-5,Elementary
-8551266.9379,4786082.3202,241,Baltimore County,03.120,Franklin High,12000 REISTERSTOWN ROAD,REISTERSTOWN,MD,21136,9-12,High
-8520346.6313,4777526.3232,242,Baltimore County,03.121,Parkville High,2600 PUTTY HILL AVENUE,BALTIMORE,MD,21234,9-12,High
-8514991.823,4760980.3282,243,Baltimore County,03.122,General John Stricker Middle,7855 TRAPPE RD,BALTIMORE,MD,21222,6-8,Middle
-8517089.0971,4758634.6942,244,Baltimore County,03.110,Logan Elementary,7601 DUNMANWAY,BALTIMORE,MD,21222,PreK-5,Elementary
-8542725.3808,4770124.7277,245,Baltimore County,03.111,Woodmoor Elementary,3200 ELBA DRIVE,BALTIMORE,MD,21207,PreK-5,Elementary
-8511006.2231,4777252.1025,246,Baltimore County,03.112,Joppa View Elementary,8727 HONEYGO BOULEVARD,PERRY HALL,MD,21128,PreK-5,Elementary
-8510895.1989,4763781.0728,247,Baltimore County,03.113,Deep Creek Middle,1000 SOUTH MARLYN AVENUE,BALTIMORE,MD,21221,6-8,Middle
-8527136.2476,4777787.6413,248,Baltimore County,03.114,Towson High,69 CEDAR AVENUE,TOWSON,MD,21286,9-12,High
-8544018.5749,4771239.6311,249,Baltimore County,03.104,Hebbville Elementary,3335 WASHINGTON AVENUE,BALTIMORE,MD,21244,PreK-5,Elementary
-8533354.1051,4757559.3136,250,Baltimore County,03.105,Lansdowne Elementary,2301 ALMA ROAD,BALTIMORE,MD,21227,PreK-5,Elementary
-8551108.9457,4787085.9956,251,Baltimore County,03.106,Reisterstown Elementary,223 WALGROVE ROAD,REISTERSTOWN,MD,21136,PreK-5,Elementary
-8515740.9711,4769499.0372,252,Baltimore County,03.107,Golden Ring Middle,6700 KENWOOD AVENUE,BALTIMORE,MD,21237,6-8,Middle
-8512693.941,4781346.6893,253,Baltimore County,03.108,Gunpowder Elementary,9540 HOLIDAY MANOR ROAD,BALTIMORE,MD,21236,K-5,Elementary
-8585807.8268,4661607.6095,254,Charles,08.039,Henry E. Lackey High,3000 CHICKAMUXEN ROAD,INDIAN HEAD,MD,20640,9-12,High
-8565681.1826,4667042.6423,255,Charles,08.028,William B. Wade Elementary,2300 SMALLWOOD DRIVE,WALDORF,MD,20603,Pre-K-5,Elementary
-8588355.6092,4659002.0689,256,Charles,08.029,Gale-Bailey Elementary,4740 PISGAH MARBURY ROAD,MARBURY,MD,20658,PreK-5,Elementary
-8579947.3688,4666636.3621,257,Charles,08.030,J.C. Parks Elementary,3505 LIVINGSTON ROAD,INDIAN HEAD,MD,20640,PreK-5,Elementary
-8567934.8083,4667676.7234,258,Charles,08.031,Westlake High,3300 MIDDLETOWN RD,WALDORF,MD,20603,9-12,High
-8566716.4944,4657101.2541,259,Charles,08.032,Mary H. Matula Elementary,6025 RADIO STATION ROAD,LA PLATA,MD,20646,PreK-5,Elementary
-8568558.0004,4653691.4505,260,Charles,08.021,Milton Somers Middle,300 WILLOW LANE,LA PLATA,MD,20646,6-8,Middle
-8591706.6719,4644341.0475,261,Charles,08.023,Mt. Hope/Nanjemoy Elementary,9275 IRONSIDES ROAD,NANJEMOY,MD,20662,PreK-5,Elementary
-8549073.8511,4666962.0822,262,Charles,08.024,Malcolm Elementary,14760 POPLAR HILL ROAD,WALDORF,MD,20601,PreK-5,Elementary
-8563545.5127,4669369.1673,263,Charles,08.025,Daniel of St. Thomas Jenifer Elementary,2820 JENIFER SCHOOL LANE,WALDORF,MD,20603,PreK-5,Elementary
-8564954.4847,4630357.895,264,Charles,08.027,Dr. Thomas L. Higdon Elementary,12872 ROCK POINT RD,NEWBURG,MD,20664,PreK-5,Elementary
-8566086.3343,4656868.6428,265,Charles,08.013,La Plata High,6035 RADIO STATION ROAD,LA PLATA,MD,20646,9-12,High
-8565077.609,4630651.8092,266,Charles,08.015,Piccowaxen Middle,12834 ROCK POINT ROAD,NEWBURG,MD,20664,6-8,Middle
-8580148.0508,4666446.101,267,Charles,08.016,Matthew Henson Middle,3535 LIVINGSTON ROAD,INDIAN HEAD,MD,20640,6-8,Middle
-8574854.0638,4660300.7883,268,Charles,08.018,Robert D. Stethem Educational Center,7775 MARSHALL CORNER ROAD,POMFRET,MD,20675,6-12,Alternate
-8560773.0428,4663715.7961,269,Charles,08.019,Eva Turner Elementary,1000 BANNISTER CIRCLE,WALDORF,MD,20602,PreK-5,Elementary
-8586576.7704,4664966.3622,270,Charles,08.005,Gen. Smallwood Middle,4990 INDIAN HEAD HIGHWAY,INDIAN HEAD,MD,20640,6-8,Middle
-8590174.9337,4664600.6625,271,Charles,08.008,Indian Head Elementary,4200 INDIAN HEAD HIGHWAY,INDIAN HEAD,MD,20640,PreK-5,Elementary
-8562903.7582,4664911.1782,272,Charles,08.011,Arthur Middleton Elementary,1109 COPLEY AVENUE,WALDORF,MD,20601,PreK-5,Elementary
-8565702.5092,4657037.9449,273,Charles,08.012,F.B. Gwynn Center,5998 RADIO STATION ROAD,LAPLATA,MD,20646,PreK-8,Special Ed.
-8574916.3174,4660123.1643,274,Charles,08.001,Dr. James Craik Elementary,7725 MARSHALL CORNER ROAD,POMFRET,MD,20675,PreK-5,Elementary
-8560229.5736,4664719.0212,275,Charles,08.002,Benjamin Stoddert Middle,2040 ST THOMAS DR,WALDORF,MD,20601,6-8,Middle
-8559153.1779,4667986.587,276,Charles,08.003,John Hanson Middle,3165 JOHN HANSON DRIVE,WALDORF,MD,20601,6-8,Middle
-8562633.5492,4663764.107,277,Charles,08.004,Dr. Gustavus Brown Elementary,421 UNIVERSITY AVE,WALDORF,MD,20602,PreK-5,Elementary
-8455486.4228,4813547.7814,278,Cecil,07.036,Bay View Elementary,910 NORTH EAST RD,NORTH EAST,MD,21901,PreSchoo-5,Elementary
-8440440.2676,4806921.8863,279,Cecil,07.037,Holly Hall Elementary,233 WHITE HALL RD,ELKTON,MD,21921,PreK-5,Elementary
-8458314.5765,4804280.5017,280,Cecil,07.038,Charlestown Elementary,550 BALTIMORE ST,CHARLESTOWN,MD,21914,PreK-5,Elementary
-8444757.4029,4818692.2214,281,Cecil,07.039,Cherry Hill Middle,2535 SINGERLY RD,ELKTON,MD,21921,6-8,Middle
-8439956.5676,4816393.9814,282,Cecil,07.030,Cecil Manor Elementary,971 ELK MILLS RD,ELKTON,MD,21921,PreK-5,Elementary
-8446322.2445,4779961.6337,283,Cecil,07.031,Cecilton Elementary,251 WEST MAIN ST,CECILTON,MD,21913,PreK-5,Elementary
-8441923.7166,4811227.2858,284,Cecil,07.032,Elkton High,110 JAMES ST,ELKTON,MD,21921,9-12,High
-8445435.7657,4821168.925,285,Cecil,07.033,Providence Special,3035 SINGERLY ROAD,ELKTON,MD,21921,6-12,Alternate
-8468545.3714,4808890.4182,286,Cecil,07.034,Bainbridge Elementary,41 PRESTON DR,PORT DEPOSIT,MD,21904,PreSchoo-5,Elementary
-8453237.0028,4807457.7832,287,Cecil,07.035,North East Elementary,301 THOMAS AVE,NORTH EAST,MD,21901,PreK-5,Elementary
-8467644.1575,4822629.2852,288,Cecil,07.023,Rising Sun Middle,289 PEARL ST,RISING SUN,MD,21911,6-8,Middle
-8449073.1678,4798676.4658,289,Cecil,07.024,Elk Neck Elementary,41 RACINE SCHOOL RD,ELKTON,MD,21921,K-5,Elementary
-8467648.9296,4819730.4006,290,Cecil,07.026,Rising Sun Elementary,500 HOPEWELL RD,RISING SUN,MD,21911,PreK-5,Elementary
-8441467.5999,4795119.3748,291,Cecil,07.027,Bohemia Manor Middle/High,2755 AUGUSTINE HERMAN HWY,CHESAPEAKE CITY,MD,21915,6-12,Middle/High
-8441405.9081,4810940.4773,292,Cecil,07.029,Elkton Middle,615 NORTH STREET,ELKTON,MD,21921,6-8,Middle
-8441890.8736,4810746.8208,293,Cecil,07.016,Gilpin Manor Elementary,203 NEWARK AVE,ELKTON,MD,21921,PreK-5,Elementary
-8468007.1408,4803518.0031,294,Cecil,07.018,Perryville Middle,850 AIKEN AVE,PERRYVILLE,MD,21903,6-8,Middle
-8477928.5495,4818704.6795,295,Cecil,07.019,Conowingo Elementary,471 ROWLANDSVILLE RD,CONOWINGO,MD,21918,PreK-5,Elementary
-8467828.9366,4803003.0775,296,Cecil,07.020,Perryville Elementary,901 MAYWOOD AVENUE,PERRYVILLE,MD,21903,PreK-5,Elementary
-8444633.8095,4818507.3127,297,Cecil,07.021,Kenmore Elementary,2475 SINGERLY RD,ELKTON,MD,21921,K-5,Elementary
-8457083.9767,4821234.3209,298,Cecil,07.022,Rising Sun High,100 TIGER DRIVE,NORTH EAST,MD,21901,9-12,High
-8437951.3157,4808733.957,299,Cecil,07.011,Thomson Estates Elementary,203 EAST THOMSON DRIVE,ELKTON,MD,21921,PreK-5,Elementary
-8453525.0769,4808064.3667,300,Cecil,07.012,North East Middle,200 EAST CECIL AVE,NORTH EAST,MD,21901,6-8,Middle
-8467306.7633,4805434.4368,301,Cecil,07.013,Perryville High,1696 PERRYVILLE RD,PERRYVILLE,MD,21903,9-12,High
-8458562.1289,4822565.9513,302,Cecil,07.014,Calvert Elementary,79 BRICK MEETINGHOUSE RD,RISING SUN,MD,21911,K-5,Elementary
-8439779.5733,4797442.0928,303,Cecil,07.015,Chesapeake City Elementary,214 THIRD ST,CHESAPEAKE CITY,MD,21915,K-5,Elementary
-8563939.5241,4779334.6096,304,Carroll,06.043,Oklahoma Road Middle,6300 OKLAHOMA ROAD,SYKESVILLE,MD,21784,6-8,Middle
-8569138.3342,4804191.5752,305,Carroll,06.046,Cranberry Station Elementary,505 NORTH CENTER ST,WESTMINSTER,MD,21157,PreK-5,Elementary
-8570614.6837,4782688.7035,306,Carroll,06.048,Century High,355 RONSDALE RD,SYKESVILLE,MD,21784,9-12,High
-8570561.0246,4798576.9513,307,Carroll,06.050,Gateway,225 KATE WAGNER RD,WESTMINSTER,MD,21157,6-12,Alternate
-8570893.2382,4805518.5075,308,Carroll,06.036,Westminster West Middle,60 MONROE ST,WESTMINSTER,MD,21157,6-8,Middle
-8553835.8551,4806963.2302,309,Carroll,06.037,Spring Garden Elementary,700 BOXWOOD DRIVE,HAMPSTEAD,MD,21074,PreK-5,Elementary
-8583101.2365,4812198.9987,310,Carroll,06.039,Runnymede Elementary,3000 LANGDON DRIVE,WESTMINSTER,MD,21158,PreK-5,Elementary
-8567358.0446,4779212.8126,311,Carroll,06.040,Piney Ridge Elementary,6315 FREEDOM AVENUE,SYKESVILLE,MD,21784,K-5,Elementary
-8556722.7076,4814163.2979,312,Carroll,06.028,N. Carroll Middle,2401 HANOVER PIKE,HAMPSTEAD,MD,21074,6-8,Middle
-8567812.5069,4775266.6182,313,Carroll,06.029,Sykesville Middle,7301 SPRINGFIELD AVE,SYKESVILLE,MD,21784,6-8,Middle
-8588236.8063,4776245.1921,314,Carroll,06.030,Mt. Airy Elementary,405 N MAIN STREET,MT. AIRY,MD,21771,3-5,Elementary
-8570740.5675,4799178.2974,315,Carroll,06.032,Carroll County Career & Technology Center,1229 WASHINGTON RD,WESTMINSTER,MD,21157,10-12,Career Tech
-8566994.6971,4780495.1351,316,Carroll,06.020,Eldersburg Elementary,1021 JOHNSVILLE RD,SYKESVILLE,MD,21784,PreK-5,Elementary
-8558674.7378,4817110.3853,317,Carroll,06.033,Manchester Elementary,3224 YORK ST,MANCHESTER,MD,21102,PreK-5,Elementary
-8577645.7957,4786792.1607,318,Carroll,06.023,Winfield Elementary,4401 SALEM BOTTOM RD,WESTMINSTER,MD,21157,PreK-5,Elementary
-8586368.274,4806869.5278,319,Carroll,06.024,Francis Scott Key High,3525 BARK HILL RD,UNION BRIDGE,MD,21791,9-12,High
-8587987.5635,4776380.7067,320,Carroll,06.026,Mt. Airy Middle,102 WATERSVILLE ROAD,MT. AIRY,MD,21771,6-8,Middle
-8576212.6433,4785334.8761,321,Carroll,06.012,S. Carroll High,1300 W OLD LIBERTY RD,SYKESVILLE,MD,21784,9-12,High
-8565306.4421,4781889.2722,322,Carroll,06.015,Freedom Elementary,5626 SYKESVILLE RD,SYKESVILLE,MD,21784,K-5,Elementary
-8590649.4846,4815604.1436,323,Carroll,06.016,Taneytown Elementary,100 KINGS DRIVE,TANEYTOWN,MD,21787,PreK-5,Elementary
-8570854.2773,4798631.461,324,Carroll,06.018,Robert Moton Elementary,1413 WASHINGTON RD,WESTMINSTER,MD,21157,PreK-5,Special Ed.
-8566344.7324,4781046.8547,325,Carroll,06.019,Liberty High,5855 BARTHOLOW RD,SYKESVILLE,MD,21784,9-12,High
-8574455.6221,4805034.0299,326,Carroll,06.003,Westminster Elementary,811 UNIONTOWN RD,WESTMINSTER,MD,21157,PreK-5,Elementary
-8570511.9258,4804422.0629,327,Carroll,06.004,Westminster East Middle,121 LONGWELL AVE,WESTMINSTER,MD,21157,6-8,Middle
-8562564.3767,4796695.1486,328,Carroll,06.005,Sandymount Elementary,2222 OLD WESTMINSTER PIKE,FINKSBURG,MD,21048,PreK-5,Elementary
-8565215.6978,4789028.0432,329,Carroll,06.007,Mechanicsville Elementary,3838 SYKESVILLE RD,SYKESVILLE,MD,21784,PreK-5,Elementary
-8435757.772,4677415.4615,330,Caroline,05.007,Federalsburg Elementary,302 S. UNIVERSITY AVENUE,FEDERALSBURG,MD,21632,PreK-5,Elementary
-8442678.1123,4708571.3119,331,Caroline,05.009,Caroline Career & Technology Center,10855 CENTRAL AVENUE,RIDGELY,MD,21660,9-12,Career Tech
-8440885.113,4686586.41,332,Caroline,05.010,Col. Richardson Middle,25390 RICHARDSON ROAD,FEDERALSBURG,MD,21632,6-8,Middle
-8590228.5876,4815457.2822,333,Carroll,06.002,Northwest Middle,99 KINGS DRIVE,TANEYTOWN,MD,21787,6-8,Middle
-8438238.9268,4719381.3219,334,Caroline,05.001,Greensboro Elementary,625 N. MAIN ST,GREENSBORO,MD,21639,PreK-5,Elementary
-8442588.9607,4708555.9028,335,Caroline,05.002,North Caroline High,10990 RIVER ROAD,RIDGELY,MD,21660,9-12,High
-8441528.4891,4703041.1453,336,Caroline,05.003,Denton Elementary,303 SHARP ROAD,DENTON,MD,21629,PreK-5,Elementary
-8441163.7833,4686606.4338,337,Caroline,05.004,Col. Richardson High,25320 RICHARDSON ROAD,FEDERALSBURG,MD,21632,9-12,High
-8447366.9356,4714887.9578,338,Caroline,05.006,Ridgely Elementary,118 N. CENTRAL AVENUE,RIDGELY,MD,21660,PreK-5,Elementary
-8509268.6357,4629700.0961,339,Calvert,04.019,Patuxent High,12485 SOUTHERN CONNECTOR BLVD.,LUSBY,MD,20657,9-12,High
-8523933.6514,4680623.2249,340,Calvert,04.020,Windy Hill Elementary,9550 BOYDS TURN RD,OWINGS,MD,20736,PreK-5,Elementary
-8515890.839,4645158.24,341,Calvert,04.021,St. Leonard Elementary,5370 ST. LEONARD RD.,ST. LEONARD,MD,20685,PreK-5,Elementary
-8523947.338,4680798.9104,342,Calvert,04.022,Windy Hill Middle,9560 BOYDS TURN ROAD,OWINGS,MD,20736,6-8,Middle
-8510514.4976,4629800.8847,343,Calvert,04.023,Dowell Elementary,12680 HG TRUEMAN ROAD,LUSBY,MD,20657,PreK-5,Elementary
-8509729.0986,4630688.9737,344,Calvert,04.024,Mill Creek Middle,12200 SOUTHERN CONNECTOR BLVD.,LUSBY,MD,20657,6-8,Middle
-8520093.0918,4676440.6965,345,Calvert,04.011,Beach Elementary,7900 OLD BAYSIDE RD,CHESAPEAKE BEACH,MD,20732,PreK-5,Elementary
-8508872.2846,4632656.6474,346,Calvert,04.013,Appeal Elementary,11655 H.G. TRUEMAN ROAD,LUSBY,MD,20657,PreK-K,Elementary
-8527389.1389,4674527.0594,347,Calvert,04.014,Sunderland Elementary,150 CLYDE JONES ROAD,SUNDERLAND,MD,20689,PreK-5,Elementary
-8525622.3014,4663959.4087,348,Calvert,04.015,Plum Point Elementary,1245 PLUM POINT ROAD,HUNTINGTOWN,MD,20639,PreK-5,Elementary
-8525170.7037,4664137.6315,349,Calvert,04.017,Plum Point Middle,1475 PLUM POINT ROAD,HUNTINGTOWN,MD,20639,6-8,Middle
-8509092.5551,4797923.2431,350,Harford,12.011,Youth's Benefit Elementary,1901 FALLSTON RD,FALLSTON,MD,21047,PreK-5,Elementary
-8494547.0831,4790776.7614,351,Harford,12.013,William S. James Elementary,1 LAURENTUM PARKWAY,ABINGDON,MD,21009,K-5,Elementary
-8492412.6392,4782346.9737,352,Harford,12.014,Edgewood Middle,2311 WLGHBY BCH RD,EDGEWOOD,MD,21040,6-8,Middle
-8497153.0599,4780723.9992,353,Harford,12.002,Magnolia Elementary,901 TRIMBLE RD,JOPPA,MD,21085,PreK-5,Elementary
-8493391.3562,4786291.2597,354,Harford,12.003,William Paca/Old Post Rd. Elementary,2706 OLD PHILADELPHIA RD,ABINGDON,MD,21009,PreK-5,Elementary
-8498999.1465,4798060.7208,355,Harford,12.004,Bel Air High,100 HEIGHE ST,BEL AIR,MD,21014,9-12,High
-8478596.3742,4795770.8767,356,Harford,12.006,Aberdeen Middle,111 MOUNT ROYAL AVENUE,ABERDEEN,MD,21001,6-8,Middle
-8505452.3812,4818869.7898,357,Harford,12.007,North Harford Middle,112 PYLESVILLE RD,PYLESVILLE,MD,21132,6-8,Middle
-8836374.0696,4781297.121,358,Garrett,11.006,Broad Ford Elementary,905 BROAD FORD SCHOOL RD,OAKLAND,MD,21550,K-5,Elementary
-8827844.3669,4817430.1418,359,Garrett,11.019,Hickory Environmental Education Center,604 PRIDE PARKWAY,ACCIDENT,MD,21520,,Environmental Ed.
-8828799.6051,4811777.2151,360,Garrett,11.013,Accident Elementary,534 ACCIDENT BITTINGER ROAD P.O. BOX 260,ACCIDENT,MD,21520,PreK-5,Elementary
-8506282.2972,4796723.1392,361,Harford,12.001,Fallston High,2301 CARRS MILL RD,FALLSTON,MD,21047,9-12,High
-8839365.7557,4817516.8548,362,Garrett,11.002,Friendsville Elementary,841 FIRST AVENUE P O BOX 59,FRIENDSVILLE,MD,21531,PreK-5,Elementary
-8811319.1211,4821703.4268,363,Garrett,11.004,Grantsville Elementary,120 GRANT ST P.O. BOX 9,GRANTSVILLE,MD,21536,K-5,Elementary
-8827878.6793,4817140.3144,364,Garrett,11.009,Northern Middle,371 PRIDE PARKWAY,ACCIDENT,MD,21520,6-8,Middle
-8827363.4759,4817325.0009,365,Garrett,11.014,Northern High,86 PRIDE PARKWAY,ACCIDENT,MD,21520,9-12,High
-8836589.7451,4781370.8808,366,Garrett,11.008,Southern Middle,605 HARVEY WINTERS RD.,OAKLAND,MD,21550,6-8,Middle
-8837647.5654,4779730.1272,367,Garrett,11.005,Southern High,345 OAKLAND DRIVE,OAKLAND,MD,21550,9-12,High
-8842528.718,4771858.716,368,Garrett,11.016,Swan Meadow Elementary,6709 GARRETT HWY.,OAKLAND,MD,21550,1-8,Elementary/Middle
-8838139.6984,4778577.9235,369,Garrett,11.015,Yough Glades Elementary,70 WOLF ACRES DRIVE,OAKLAND,MD,21550,PreK-5,Elementary
